Model,Category,Task_ID,Test_Case,Original_Status,Error_Category,Reasoning
qwen_qwen3.5-plus-02-15,parameter_server,task_006_dynamic_param_rqt_reconfigure,test_sync_primitive,FAILED,E1,"The code uses `Event` imported from threading and likely instantiates it, but the test rigidly checks for the exact string 'Event()' which may not appear if instantiated differently (e.g., assigned via a variable or different syntax), making this a style/format mismatch false positive."
qwen_qwen3.5-plus-02-15,parameter_server,task_006_dynamic_param_rqt_reconfigure,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, which indicates the test failed to detect this critical hard error."
qwen_qwen3.5-plus-02-15,parameter_server,task_007_navigation_stack_config,test_min_max_constraint_logic,FAILED,C3,"The generated code lacks the min/max particles validation logic in the parameter callback, which is a semantic/behavioral omission in the migration."
qwen_qwen3.5-plus-02-15,parameter_server,task_007_navigation_stack_config,test_no_legacy_artifacts,FAILED,B1,The generated code still contains ROS 1 legacy symbol 'private_nh_' which was not replaced during migration.
qwen_qwen3.5-plus-02-15,parameter_server,task_007_navigation_stack_config,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, yet the oracle status is marked as SUCCESS, indicating the oracle failed to catch this."
qwen_qwen3.5-plus-02-15,parameter_server,task_008_gazebo_sim_param,test_multicamera_suffix_preservation,FAILED,C3,"The migrated code lost the '_camera_name_suffix' concatenation logic, which is a semantic/behavioral error critical for Multicamera plugin functionality."
qwen_qwen3.5-plus-02-15,parameter_server,task_008_gazebo_sim_param,test_time_source_logic,FAILED,C3,"The migrated code does not use the ROS 2 Node's clock (now() or get_clock()->now()) for time retrieval, failing simulation-time compatibility requirements."
qwen_qwen3.5-plus-02-15,parameter_server,task_008_gazebo_sim_param,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty or failed to parse, which is a critical hard error, but the oracle reported SUCCESS."
qwen_qwen3.5-plus-02-15,parameter_server,task_009_fetch_arm_params,test_ros2_param_declaration,FAILED,B1,"The generated code failed to replace ROS 1 parameter access with ROS 2's required node_->declare_parameter calls, leaving legacy parameter handling in place."
qwen_qwen3.5-plus-02-15,parameter_server,task_009_fetch_arm_params,test_snake_case_naming,FAILED,A1,"The generated code appears to be truncated/incomplete (ends abruptly at PLUGINLIB_EXPORT_CLASS without containing the expected parameter handling code), indicating a code generation/parse failure."
qwen_qwen3.5-plus-02-15,parameter_server,task_009_fetch_arm_params,test_logging_migration,FAILED,B1,"The generated code retains legacy ROS 1 logging macros without converting them to RCLCPP_* macros using node_->get_logger(), indicating the ROS 1 API was not replaced."
qwen_qwen3.5-plus-02-15,parameter_server,task_009_fetch_arm_params,test_tip_frame_validation,FAILED,C3,"The generated code failed to include the semantic validation check for tip_frames.size() against 1, which is a required behavioral check for IKFast 6DOF constraint."
qwen_qwen3.5-plus-02-15,parameter_server,task_009_fetch_arm_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, clearly missing a critical hard error."
qwen_qwen3.5-plus-02-15,parameter_server,task_010_sensor_fusion_params,test_ros2_parameter_declaration,FAILED,A1,"The generated code was empty or failed to parse, so no ROS 2 migration code exists to satisfy the parameter declaration requirement."
qwen_qwen3.5-plus-02-15,parameter_server,task_010_sensor_fusion_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, but the oracle status was marked SUCCESS."
qwen_qwen3.5-plus-02-15,parameter_server,task_011_moveit_motion_params,test_ros2_node_lifecycle_setup,FAILED,C3,"The generated code is missing the required NodeOptions configuration (automatically_declare_parameters_from_overrides and allow_undeclared_parameters) needed for proper MoveIt 2 node initialization, representing a semantic/behavioral error in the migration."
qwen_qwen3.5-plus-02-15,parameter_server,task_011_moveit_motion_params,test_async_execution_paradigm,FAILED,A1,"No code was generated or parsing failed, so the file is empty/missing and cannot satisfy any migration requirements including the async execution pattern."
qwen_qwen3.5-plus-02-15,parameter_server,task_011_moveit_motion_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error, but the oracle reported SUCCESS."
qwen_qwen3.5-plus-02-15,parameter_server,task_012_px4_flight_params,test_parameter_declaration_logic,FAILED,C3,"The generated code declared 'takeoff_height' but failed to declare the 'target_yaw' parameter, representing an incomplete semantic migration of flight-critical parameters."
qwen_qwen3.5-plus-02-15,parameter_server,task_012_px4_flight_params,test_dynamic_message_population_position,FAILED,C3,"The generated code did not populate msg.position with the dynamic takeoff_height attribute, failing the semantic requirement for dynamic parameter usage in the Z-axis."
qwen_qwen3.5-plus-02-15,parameter_server,task_012_px4_flight_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle test failed to catch."
qwen_qwen3.5-plus-02-15,parameter_server,task_013_slam_mapping_params,test_scanner_physical_validation_logic,FAILED,C3,"The generated code is missing the physical consistency check (if maxUrange > maxRange) required by the test, representing a semantic/behavioral omission in the migration."
qwen_qwen3.5-plus-02-15,parameter_server,task_013_slam_mapping_params,test_explicit_type_casting,FAILED,C3,"The generated code retrieves parameters but does not use explicit type casting methods like .as_double(), failing the ROS 2 best-practice semantic requirement."
qwen_qwen3.5-plus-02-15,parameter_server,task_013_slam_mapping_params,test_no_fake_nodehandle,FAILED,B1,The generated code retains the ROS 1 'private_nh_' NodeHandle variable instead of using ROS 2's native node parameter API.
qwen_qwen3.5-plus-02-15,parameter_server,task_013_slam_mapping_params,test_member_variable_assignment,FAILED,C3,"The generated code failed to assign parameters to class member variables using the explicit .as_type() syntax, indicating a semantic error in parameter handling migration."
qwen_qwen3.5-plus-02-15,parameter_server,task_013_slam_mapping_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the test failed to detect the complete absence of migrated code."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_001_simple_pub_sub,test_talker_ros2_translation,FAILED,E1,"The generated talker.py uses a functional style with rclpy (valid ROS 2 code) instead of a Node subclass, which is functionally correct but fails the oracle's rigid expectation of a class-based Node definition."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_001_simple_pub_sub,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsed, so the files cannot exist and the oracle should have failed but reportedly succeeded, indicating a missed hard error."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_002_custom_msg_basic,OVERALL_CODE_CHECK,SUCCESS,E2,"No code was generated or parsing failed, so the files cannot exist; the oracle test should have failed on the file existence assertions, indicating a missed hard error."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_003_image_transport,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which should fail file existence checks, but the oracle reportedly passed - indicating a false negative where missing files were not properly detected."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_004_laser_scan_origin,test_lidar_publisher_translation,FAILED,C3,"The generated publisher code is missing the required rclpy.spin() call, which is a semantic/behavioral error preventing proper node execution."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_004_laser_scan_origin,test_lidar_subscriber_translation,FAILED,C3,"The generated subscriber code does not use the exact 'callback' identifier in create_subscription as required by the oracle, causing a semantic/naming mismatch with the strict signature check."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_004_laser_scan_origin,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, which clearly indicates a missed hard error."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_005_ros1_ros2_bridge,OVERALL_CODE_CHECK,SUCCESS,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the test failed to detect the absence of any actual implementation."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_006_multi_topic_synchronization,test_oracle_4_two_image_subscribers,FAILED,A1,"No code was generated or parsing failed, resulting in empty source that cannot satisfy any structural requirements."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_006_multi_topic_synchronization,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which would fail compilation, but the oracle reported SUCCESS, missing this critical hard error."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_007_latched_publisher,test_latched_behavior_for_new_subscriber,FAILED,A1,"No code was generated, so the migration trivially fails the test case."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_007_latched_publisher,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, which is a critical missed hard error."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_009_nodelet_pubsub,test_node_spin_and_init_present,FAILED,C1,"The generated code defines the Node class but is missing both rclcpp::init/spin in a main function and the component registration macro, failing to provide a valid entry point."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_009_nodelet_pubsub,test_namespace_semantics_preserved,FAILED,C3,"The generated code failed to preserve the original topic names (/global, namespaced, private, in, out), indicating a semantic behavioral error where namespace/topic semantics were not retained during migration."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_009_nodelet_pubsub,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which means there is no functional ROS 2 code, yet the oracle reported SUCCESS—a critical missed hard error."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_010_husky_stress_test,test_translated_files_exist,FAILED,A1,"No code was generated or parsing failed, so the required translated files do not exist, causing the file existence test to fail."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_010_husky_stress_test,test_no_ros1_artifacts_in_launch,FAILED,A1,"No code was generated or parse failed, so the required launch file does not exist, causing the file existence check to fail."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_010_husky_stress_test,test_robot_description_defined,FAILED,A1,"No code was generated, so the expected xacro file does not exist, causing the file existence check to fail."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_010_husky_stress_test,test_robot_description_consumed_in_launch,FAILED,A1,"No code was generated, so the required launch file does not exist, causing the test to fail on file existence check."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_010_husky_stress_test,test_imu_interface_present,FAILED,A1,"No code was generated, so the required xacro file does not exist, causing the test to fail at file existence check."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_010_husky_stress_test,test_gps_interface_present,FAILED,A1,"No code was generated or parsing failed, so the required xacro file was never created, causing the file existence check to fail."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_010_husky_stress_test,test_sensor_update_rate_semantics,FAILED,A1,"No code was generated, so the required xacro file does not exist, causing the test to fail on file existence check."
qwen_qwen3.5-plus-02-15,publisher_subscriber,task_010_husky_stress_test,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parse failed, which is a critical hard error, but the oracle test reported SUCCESS, indicating it failed to catch the missing translation."
qwen_qwen3.5-plus-02-15,action_server,task_001_base_case,test_node_creation,FAILED,E1,"The code uses `class CalibrationActionServer(Node)` and calls `super().__init__(...)`, which is a valid ROS 2 Node creation pattern, but the regex strictly looks for `Node(` or `create_node`, causing a style/format mismatch false positive."
qwen_qwen3.5-plus-02-15,action_server,task_001_base_case,test_execute_callback_exists,FAILED,C3,"The generated code lacks an execute callback function matching the expected pattern, indicating incomplete implementation of the action server's core semantic behavior."
qwen_qwen3.5-plus-02-15,action_server,task_001_base_case,test_progress_loop_present,FAILED,E1,"The regex requires C-style 'for (' or 'while (' with parentheses, but Python uses 'for x in' or 'while x:' syntax, so functionally correct Python code cannot match this pattern."
qwen_qwen3.5-plus-02-15,action_server,task_001_base_case,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the test framework missed this critical hard error."
qwen_qwen3.5-plus-02-15,action_server,task_002_turtlebot3_patrol_action,test_node_creation,FAILED,E1,"The code likely defines a class inheriting from Node (e.g., class Turtlebot3PatrolServer(Node):) rather than calling Node(...) directly, which is functionally correct ROS2 but fails the rigid regex pattern."
qwen_qwen3.5-plus-02-15,action_server,task_002_turtlebot3_patrol_action,test_action_server_creation,FAILED,E1,"The code correctly uses ROS2's ActionServer API, but the oracle rigidly requires the string 'create_server' which is not a standard ROS2 rclpy pattern, making this a false positive due to overly strict naming expectations."
qwen_qwen3.5-plus-02-15,action_server,task_002_turtlebot3_patrol_action,test_execute_callback_contains_patrol_logic,FAILED,E1,The test requires a specific variable name 'goal_msg.goal.x' which is a rigid naming expectation; the generated code likely uses a different but functionally equivalent variable name to access the patrol goal.
qwen_qwen3.5-plus-02-15,action_server,task_002_turtlebot3_patrol_action,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, but the oracle reported SUCCESS, indicating a false negative."
qwen_qwen3.5-plus-02-15,action_server,task_003_pr2_gripper_action_server,test_no_ros1_artifacts,FAILED,A1,"The generated output contains raw thinking/explanation text rather than parsed C++ code, so ROS1 headers like 'ros/ros.h' appear in the file as prose, causing compilation/parse failure."
qwen_qwen3.5-plus-02-15,action_server,task_003_pr2_gripper_action_server,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parse failed, yet the oracle reported SUCCESS, indicating the test failed to catch this critical absence of code."
qwen_qwen3.5-plus-02-15,action_server,task_004_turtle_bot_3,test_execute_callback_signature,FAILED,C3,"The generated code defines execute_callback without the required goal_handle parameter, violating ROS 2 action server semantics."
qwen_qwen3.5-plus-02-15,action_server,task_004_turtle_bot_3,test_execute_callback_no_return,FAILED,C3,"The generated execute_callback returns the result object, which is service-style semantics rather than proper ROS 2 action server semantics using goal_handle.succeed()."
qwen_qwen3.5-plus-02-15,action_server,task_004_turtle_bot_3,test_goal_data_accessed,FAILED,C3,"The generated code failed to access goal data via goal_handle.request.<field>, indicating incorrect ROS 2 action goal handling semantics."
qwen_qwen3.5-plus-02-15,action_server,task_004_turtle_bot_3,test_feedback_published_iteratively,FAILED,C3,"The generated code only calls goal_handle.publish_feedback once instead of iteratively within a loop, missing the long-running feedback publishing semantics expected for an action server."
qwen_qwen3.5-plus-02-15,action_server,task_004_turtle_bot_3,test_result_set_before_goal_termination,FAILED,A1,"No code was generated or parsing failed, so the translated file is missing/empty, causing all semantic checks including result assignment to fail."
qwen_qwen3.5-plus-02-15,action_server,task_004_turtle_bot_3,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, but the oracle reported SUCCESS."
qwen_qwen3.5-plus-02-15,action_server,task_005_robot_voice_action,test_control_logic_inside_timer_callback,FAILED,A1,"No code was generated or parsing failed, so the translated file is empty/missing, causing all semantic checks including the timer callback test to fail."
qwen_qwen3.5-plus-02-15,action_server,task_005_robot_voice_action,test_ros_time_semantics_preserved,FAILED,C3,"The generated code uses std::chrono for timestamps instead of ROS2 clock-based time, violating ROS time semantics expected by the oracle."
qwen_qwen3.5-plus-02-15,action_server,task_005_robot_voice_action,test_px4_qos_semantics_explicit,FAILED,C2,"The generated code does not explicitly configure a QoS profile (no 'QoS' keyword or reliability setting), which is required for PX4 uORB bridge semantics."
qwen_qwen3.5-plus-02-15,action_server,task_005_robot_voice_action,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the oracle failed to catch this critical hard error."
qwen_qwen3.5-plus-02-15,action_server,task_006_amcl_navigation,test_action_server_creation,FAILED,C3,"The generated code does not implement a ROS2 Action Server for UpdatePose, missing the rclcpp_action::create_server<UpdatePose> construct expected by the oracle."
qwen_qwen3.5-plus-02-15,action_server,task_006_amcl_navigation,test_handle_goal_defined,FAILED,C3,"The generated code does not implement the required ROS 2 Action Server (rclcpp_action) with handle_goal/handle_cancel/handle_accepted callbacks for the UpdatePose action, missing this semantic migration requirement."
qwen_qwen3.5-plus-02-15,action_server,task_006_amcl_navigation,test_handle_cancel_defined,FAILED,C3,The generated code implements the migration as a standard ROS 2 node with services instead of converting to a ROS 2 Action Server with handle_goal/handle_cancel/handle_accepted callbacks as the oracle expects.
qwen_qwen3.5-plus-02-15,action_server,task_006_amcl_navigation,test_handle_accepted_defined,FAILED,C3,"The generated code does not implement a ROS2 action server with handle_accepted callback; it uses services instead, missing the required action server migration semantics."
qwen_qwen3.5-plus-02-15,action_server,task_006_amcl_navigation,test_thread_usage_for_async,FAILED,C3,"The generated code does not implement the ROS 2 Action Server (UpdatePose) with handle_goal/handle_cancel/handle_accepted and std::thread-based async execution that the oracle expects, representing a missing semantic/behavioral migration."
qwen_qwen3.5-plus-02-15,action_server,task_006_amcl_navigation,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code has multiple hard errors including method signature mismatches (mapReceived, laserReceived, initialPoseReceived declared with ConstSharedPtr but defined with ConstSharedPtr&), undeclared checkLaserReceived method, undeclared parameters used in updatePoseFromServer/savePoseToServer (initial_pose_x etc.), and missing action server implementation that the oracle tests expect - these would cause compilation failures but the oracle passed it."
qwen_qwen3.5-plus-02-15,action_server,task_007_move_base_navigation_action,test_feedback_publishing_exists,FAILED,C3,"The generated code failed to include the as_->publishFeedback call, omitting required action server feedback publishing behavior."
qwen_qwen3.5-plus-02-15,action_server,task_007_move_base_navigation_action,test_plan_swap_under_lock,FAILED,A1,"The generated code is missing the plan swap logic (controller_plan_ = latest_plan_), indicating incomplete code generation for this critical section."
qwen_qwen3.5-plus-02-15,action_server,task_007_move_base_navigation_action,test_action_server_success_abort_calls,FAILED,E2,"The generated code is missing the as_->setSucceeded action server call, indicating incomplete migration of action server success/abort logic."
qwen_qwen3.5-plus-02-15,action_server,task_007_move_base_navigation_action,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the test framework missed this critical hard error."
qwen_qwen3.5-plus-02-15,action_server,task_008_follow_joint_trajectory_action,test_class_exists,FAILED,E1,"The test expects a class declaration 'class TrajectoryPlannerROS' but the generated code likely only contains method definitions (e.g., TrajectoryPlannerROS::checkTrajectory) without a class declaration in this .cpp file, which is a style/structure mismatch rather than functional error."
qwen_qwen3.5-plus-02-15,action_server,task_008_follow_joint_trajectory_action,test_odom_lock_usage,FAILED,C3,"The generated code omitted the boost::recursive_mutex::scoped_lock usage and odometry copy logic required for thread-safe odom access, representing a semantic/behavioral omission."
qwen_qwen3.5-plus-02-15,action_server,task_008_follow_joint_trajectory_action,test_tc_check_trajectory_args,FAILED,C3,"The generated checkTrajectory method does not call tc_->checkTrajectory with the expected argument pattern (using global_pose.pose.position.x/y and tf2::getYaw), indicating a semantic/behavioral error in the migration."
qwen_qwen3.5-plus-02-15,action_server,task_008_follow_joint_trajectory_action,test_warns_on_pose_fail,FAILED,E1,"The test expects ROS_WARN (a ROS 1 macro) in migrated ROS 2 code, which conflicts with test_no_ros1_api_leftovers; this is a rigid oracle expectation rather than a true functional error."
qwen_qwen3.5-plus-02-15,action_server,task_008_follow_joint_trajectory_action,test_no_ros1_api_leftovers,FAILED,B1,The generated code still contains ROS 1 API references like 'ros::' that were not replaced with ROS 2 equivalents.
qwen_qwen3.5-plus-02-15,action_server,task_008_follow_joint_trajectory_action,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, which is a critical missed hard error."
qwen_qwen3.5-plus-02-15,action_server,task_009_moveit_motion_planning_action,test_class_exists,FAILED,A1,"The generated code failed to produce valid output (no code or parse failure), resulting in missing class definition and compilation-level failure."
qwen_qwen3.5-plus-02-15,action_server,task_009_moveit_motion_planning_action,test_rclcpp_node_exists,FAILED,A1,"No code was generated or parsing failed, resulting in an empty file that cannot satisfy any test assertions including node creation."
qwen_qwen3.5-plus-02-15,action_server,task_009_moveit_motion_planning_action,test_initialize_creates_server_with_callback,FAILED,A1,"No code was generated or parsing failed, so the translated file is empty/missing, causing the callback pattern check to fail."
qwen_qwen3.5-plus-02-15,action_server,task_009_moveit_motion_planning_action,test_preempt_callback_handles_cancel_and_flag,FAILED,C3,"The generated code is missing the preemptMoveCallback method implementation, which is a semantic/behavioral omission required for proper cancel/preemption handling."
qwen_qwen3.5-plus-02-15,action_server,task_009_moveit_motion_planning_action,test_setMoveState_publishes_feedback_with_state,FAILED,A1,"No code was generated or parsing failed, so the translated file is empty/missing the required setMoveState implementation."
qwen_qwen3.5-plus-02-15,action_server,task_009_moveit_motion_planning_action,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, yet the oracle reported SUCCESS."
qwen_qwen3.5-plus-02-15,action_server,task_010_pick_place,test_move_group_interface_created,FAILED,E2,"The generated code is empty or failed to parse, meaning no ROS 2 migration was produced at all, which is a critical hard error."
qwen_qwen3.5-plus-02-15,action_server,task_010_pick_place,test_ros2_node_and_spinner,FAILED,E1,"The oracle expects `rclcpp::AsyncSpinner`, which does not exist in ROS 2 (ROS 2 uses `rclcpp::executors::MultiThreadedExecutor` or similar); this is a rigid/incorrect test expectation rather than a real code defect."
qwen_qwen3.5-plus-02-15,action_server,task_010_pick_place,test_gripper_operations,FAILED,A1,"No code was generated or parsing failed, so the translated file lacks the required openGripper call for post_place_posture, causing the test to fail."
qwen_qwen3.5-plus-02-15,action_server,task_010_pick_place,test_post_place_open_gripper,FAILED,A1,"No code was generated or parsing failed, so the translated file is missing/empty, causing all pattern matches including post_place_posture to fail."
qwen_qwen3.5-plus-02-15,action_server,task_010_pick_place,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the tests failed to catch this critical hard error."
qwen_qwen3.5-plus-02-15,action_server,task_011_pr2_door,test_door_action_client_created,FAILED,C3,"The generated code created the ActionClient but did not match the expected argument order/format for 'move_through_door' with Door type, indicating a semantic mismatch in ActionClient instantiation."
qwen_qwen3.5-plus-02-15,action_server,task_011_pr2_door,test_move_base_action_client_created,FAILED,E2,"The generated code failed to create the MoveBase ActionClient as required, indicating a missed migration of critical functionality."
qwen_qwen3.5-plus-02-15,action_server,task_011_pr2_door,test_wait_for_server_called,FAILED,A1,"No code was generated or parsing failed, so the file is empty and cannot satisfy any test expectations including wait_for_server() calls."
qwen_qwen3.5-plus-02-15,action_server,task_011_pr2_door,test_subscriber_exists,FAILED,E1,"The oracle expects the legacy ROS 1 'Subscriber(' naming pattern, but ROS 2 uses 'create_subscription', making this a rigid naming/style mismatch rather than a functional error."
qwen_qwen3.5-plus-02-15,action_server,task_011_pr2_door,test_goal_initialization,FAILED,E1,"In ROS 2, action goals use the nested Door.Goal() pattern rather than DoorGoal(), so the test's rigid regex expectation fails despite the code being functionally correct for ROS 2."
qwen_qwen3.5-plus-02-15,action_server,task_011_pr2_door,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, yet the oracle status is marked as SUCCESS."
qwen_qwen3.5-plus-02-15,action_server,task_012_move_arm_cartesian_action,test_ros2_node_initialization,FAILED,E1,"ROS2 deprecated AsyncSpinner in favor of rclcpp::executors; the code correctly uses an executor pattern, but the oracle rigidly expects the legacy AsyncSpinner naming."
qwen_qwen3.5-plus-02-15,action_server,task_012_move_arm_cartesian_action,test_move_group_interface_exists,FAILED,E1,"The oracle regex expects a two-argument constructor pattern with only PLANNING_GROUP, but ROS 2 MoveGroupInterface requires a node handle as the first argument, making the regex overly rigid for valid ROS 2 code."
qwen_qwen3.5-plus-02-15,action_server,task_012_move_arm_cartesian_action,test_path_constraints,FAILED,E1,"The ROS2 code uses moveit_msgs::msg::Constraints (correct ROS2 namespace) but the oracle regex expects the ROS1-style moveit_msgs::Constraints without ::msg::, making this a style/format mismatch false positive."
qwen_qwen3.5-plus-02-15,action_server,task_012_move_arm_cartesian_action,test_cartesian_path_computation,FAILED,E1,"The oracle regex expects 'geometry_msgs::Pose' (ROS1 style) but correct ROS2 code uses 'geometry_msgs::msg::Pose', making this a rigid style mismatch rather than a functional error."
qwen_qwen3.5-plus-02-15,action_server,task_012_move_arm_cartesian_action,test_collision_object_added,FAILED,E1,"The generated ROS 2 code uses the correct ROS 2 namespace 'moveit_msgs::msg::CollisionObject', but the oracle test rigidly expects the ROS 1 style 'moveit_msgs::CollisionObject' without the '::msg::' segment."
qwen_qwen3.5-plus-02-15,action_server,task_012_move_arm_cartesian_action,test_object_attached_to_robot,FAILED,C3,"The generated code is missing the attachObject call required for the object attachment tutorial functionality, indicating an incomplete semantic migration of the original behavior."
qwen_qwen3.5-plus-02-15,action_server,task_012_move_arm_cartesian_action,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, but the oracle reported SUCCESS."
moonshotai_kimi-k2.5,service_client,task_001_simple_service,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), yet the oracle reported SUCCESS, indicating the test framework failed to detect the missing files/code."
moonshotai_kimi-k2.5,service_client,task_002_custom_srv,test_ros2_server_uses_node_subclass,FAILED,C1,"The generated server uses a function-based approach instead of defining a Node subclass, failing the lifecycle/structural requirement for a class inheriting from Node."
moonshotai_kimi-k2.5,service_client,task_002_custom_srv,test_server_defines_handler_and_accesses_request,FAILED,E1,"The handler likely accesses request fields using a different variable name (e.g., 'request.a' instead of 'req.a'), which is functionally correct ROS 2 code but fails the rigid regex pattern expecting 'req.\w+'."
moonshotai_kimi-k2.5,service_client,task_002_custom_srv,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, yet the oracle reported SUCCESS, indicating the tests failed to catch the missing implementation."
moonshotai_kimi-k2.5,service_client,task_003_mp3_db_service,test_ros2_client_uses_node,FAILED,C3,"The generated code uses a function-based approach with rclpy instead of defining a Node subclass, failing the structural requirement for a Node-derived class."
moonshotai_kimi-k2.5,service_client,task_003_mp3_db_service,test_ros2_client_creates_service_client,FAILED,C3,"The generated code does not use create_client with MP3InventoryService, indicating the service client was implemented incorrectly or with a different service type, causing a semantic/behavioral mismatch."
moonshotai_kimi-k2.5,service_client,task_003_mp3_db_service,test_client_populates_request_fields,FAILED,C3,"The generated code does not populate any request fields (no request.<field> assignment), causing the test checking for request field population to fail."
moonshotai_kimi-k2.5,service_client,task_003_mp3_db_service,test_client_accesses_response_list,FAILED,C3,"The generated code does not access response.list_strings, indicating the response field access logic was not correctly migrated or implemented."
moonshotai_kimi-k2.5,service_client,task_003_mp3_db_service,test_client_uses_response_to_drive_loop,FAILED,C3,"The generated code does not iterate over response.list_strings with a for-loop as required, indicating a semantic/behavioral omission in translating the ROS 1 client logic."
moonshotai_kimi-k2.5,service_client,task_003_mp3_db_service,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, yet the oracle reported SUCCESS."
moonshotai_kimi-k2.5,service_client,task_005_gazebo,test_return_depends_on_service_response,FAILED,E1,"The code is functionally correct—it returns resp.success from the service response, but the test rigidly rejects any 'return False' literal used in error/exception paths, which is a reasonable fallback pattern."
moonshotai_kimi-k2.5,service_client,task_005_gazebo,test_response_used_in_return,FAILED,E1,"The code correctly uses the service response via `resp.success` and is functionally valid ROS 2, but the oracle test rigidly requires the variable to be named `response` instead of `resp`."
